Product,Price,Rating,Description,Url,Review Url
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,59990.0,4.5,AMD Ryzen 5 Hexa Core Processor8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/p/itm867f3a50ce2c5?pid=COMGTDRH6ECHEVHA&lid=LSTCOMGTDRH6ECHEVHAJWWYPQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_273&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGTDRH6ECHEVHA.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/product-reviews/itm867f3a50ce2c5?pid=COMGTDRH6ECHEVHA&lid=LSTCOMGTDRH6ECHEVHAJWWYPQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_273&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGTDRH6ECHEVHA.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,31990.0,4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) DisplayNot Applicable1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMG9WH98ZNYXWYH.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/product-reviews/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMG9WH98ZNYXWYH.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-L...,50990.0,4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s-14-flip-2022-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-tn3402qa-lz520ws-2-1-laptop/p/itm6588ce712501d?pid=COMGNY4VHFKQHXKP&lid=LSTCOMGNY4VHFKQHXKP6WUHLG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGNY4VHFKQHXKP.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-s-14-flip-2022-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-tn3402qa-lz520ws-2-1-laptop/product-reviews/itm6588ce712501d?pid=COMGNY4VHFKQHXKP&lid=LSTCOMGNY4VHFKQHXKP6WUHLG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGNY4VHFKQHXKP.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
Infinix X2 Slim Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light...,30990.0,4.2,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 year Onsite Warranty,https://www.flipkart.com/infinix-x2-slim-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-xl23-thin-light-laptop/p/itmc564336b40fbe?pid=COMGPU47ZSYS3FCX&lid=LSTCOMGPU47ZSYS3FCXOBW0BO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_276&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGPU47ZSYS3FCX.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/infinix-x2-slim-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-xl23-thin-light-laptop/product-reviews/itmc564336b40fbe?pid=COMGPU47ZSYS3FCX&lid=LSTCOMGPU47ZSYS3FCXOBW0BO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_276&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGPU47ZSYS3FCX.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
Acer Predator Neo (2023) Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,104990.0,4.5,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),https://www.flipkart.com/acer-predator-neo-2023-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/p/itmc7bb5d6127ce6?pid=COMGZS9GMHCJY9FF&lid=LSTCOMGZS9GMHCJY9FFAPRA7L&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_277&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u96coJxTeKuYt4rzR27MKXP5SLaMgtjhVo_0ggJwVJYRw%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/acer-predator-neo-2023-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/product-reviews/itmc7bb5d6127ce6?pid=COMGZS9GMHCJY9FF&lid=LSTCOMGZS9GMHCJY9FFAPRA7L&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_277&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u96coJxTeKuYt4rzR27MKXP5SLaMgtjhVo_0ggJwVJYRw%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ542WS Thin and ...,44990.0,4.3,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-x515ea-ej542ws-thin-light-laptop/p/itm25e841aadb777?pid=COMGZ3MYRYGBHCAV&lid=LSTCOMGZ3MYRYGBHCAVP0RKKF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_278&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u91b8dLyOhXPgxB3vB6aNxwBTLW1VQFzVydFRVKrumCAg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-x515ea-ej542ws-thin-light-laptop/product-reviews/itm25e841aadb777?pid=COMGZ3MYRYGBHCAV&lid=LSTCOMGZ3MYRYGBHCAVP0RKKF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_278&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u91b8dLyOhXPgxB3vB6aNxwBTLW1VQFzVydFRVKrumCAg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,39990.0,4.3,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""1 Year Onsite Warranty",https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/p/itm4e62c3eb74f7b?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_279&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/product-reviews/itm4e62c3eb74f7b?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_279&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
HP Victus Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,58990.0,4.3,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2?pid=COMGSV4RCCMG5FJ8&lid=LSTCOMGSV4RCCMG5FJ8UF3HY5&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_280&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGSV4RCCMG5FJ8.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/product-reviews/itma3a4c675cefe2?pid=COMGSV4RCCMG5FJ8&lid=LSTCOMGSV4RCCMG5FJ8UF3HY5&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_280&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGSV4RCCMG5FJ8.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
MSI Modern 14 Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN Thin an...,49990.0,4.1,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in warranty,https://www.flipkart.com/msi-modern-14-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-c12m-671in-thin-light-laptop/p/itmf73a534e411f6?pid=COMGPXFYGNH5MJZW&lid=LSTCOMGPXFYGNH5MJZWEV9H9T&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_281&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u-jOjhrgwk2ajSSq7RUNtknfzdOb7CSUUenvY0RBJ_ynQ%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/msi-modern-14-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-c12m-671in-thin-light-laptop/product-reviews/itmf73a534e411f6?pid=COMGPXFYGNH5MJZW&lid=LSTCOMGPXFYGNH5MJZWEV9H9T&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_281&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u-jOjhrgwk2ajSSq7RUNtknfzdOb7CSUUenvY0RBJ_ynQ%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,44990.0,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,https://www.flipkart.com/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_282&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u_AgC6F4BBFbgO0ddcvD5J8-cRIMbbAPLG11_bkNaRNiA%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/product-reviews/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_282&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u_AgC6F4BBFbgO0ddcvD5J8-cRIMbbAPLG11_bkNaRNiA%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
HP Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Laptop,42990.0,4.3,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-15s-fy5004tu-thin-light-laptop/p/itm02564528377fe?pid=COMGQY48KGHRAF3B&lid=LSTCOMGQY48KGHRAF3BRCYCYH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_283&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGQY48KGHRAF3B.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/hp-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-15s-fy5004tu-thin-light-laptop/product-reviews/itm02564528377fe?pid=COMGQY48KGHRAF3B&lid=LSTCOMGQY48KGHRAF3BRCYCYH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_283&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGQY48KGHRAF3B.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
HP 247 G8 Athlon Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 247 G8 Notebook Notebook,25969.0,3.7,AMD Athlon Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System1 TB HDD35.56 cm (14 inch) DisplayWindows1 Year Onsite Warranty,https://www.flipkart.com/hp-247-g8-athlon-dual-core-8-gb-1-tb-hdd-windows-11-home-notebook/p/itmb0ef2ae93ea6e?pid=COMGEFYGG4HXWVWY&lid=LSTCOMGEFYGG4HXWVWYZLXUWI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_284&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGEFYGG4HXWVWY.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/hp-247-g8-athlon-dual-core-8-gb-1-tb-hdd-windows-11-home-notebook/product-reviews/itmb0ef2ae93ea6e?pid=COMGEFYGG4HXWVWY&lid=LSTCOMGEFYGG4HXWVWYZLXUWI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_284&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGEFYGG4HXWVWY.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light ...,47999.0,4.2,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-15s-2023-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-15-fc0030au-thin-light-laptop/p/itm6ce58d3e95838?pid=COMGZNSBGP8AGWVF&lid=LSTCOMGZNSBGP8AGWVFZLTGDP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_285&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGZNSBGP8AGWVF.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-2023-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-15-fc0030au-thin-light-laptop/product-reviews/itm6ce58d3e95838?pid=COMGZNSBGP8AGWVF&lid=LSTCOMGZNSBGP8AGWVFZLTGDP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_285&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMGZNSBGP8AGWVF.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
DELL Inspiron Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Ligh...,52490.0,4.1,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm59a067b722f53?pid=COMG9QVUUFXRGJGZ&lid=LSTCOMG9QVUUFXRGJGZMVPEPO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_286&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMG9QVUUFXRGJGZ.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/product-reviews/itm59a067b722f53?pid=COMG9QVUUFXRGJGZ&lid=LSTCOMG9QVUUFXRGJGZMVPEPO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_286&otracker=search&otracker1=search&fm=organic&iid=afed76d2-b621-49ce-9d61-7c5eff9284f0.COMG9QVUUFXRGJGZ.SEARCH&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,94990.0,4.0,AMD Ryzen 9 Octa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,https://www.flipkart.com/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301rc-lj073ws-2-1-gaming-laptop/p/itm2457d1e6d68c4?pid=COMGGJZFSCJ2W7JY&lid=LSTCOMGGJZFSCJ2W7JYVKF1XA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_287&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u9_Vjtne5kYabxX37DefTfNTQAqf0P8lcOHF9P2j4qpLg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301rc-lj073ws-2-1-gaming-laptop/product-reviews/itm2457d1e6d68c4?pid=COMGGJZFSCJ2W7JY&lid=LSTCOMGGJZFSCJ2W7JYVKF1XA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_287&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u9_Vjtne5kYabxX37DefTfNTQAqf0P8lcOHF9P2j4qpLg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,44990.0,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_288&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u9AkdRPLZkvyysInAKk_yqRhY_S8zVu875WRooz8-b2qg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_288&otracker=search&otracker1=search&fm=organic&iid=en_pSt1d34Bgg-oLfzU_pX_UUjWcAM2CI_Ljn7MYRf07u9AkdRPLZkvyysInAKk_yqRhY_S8zVu875WRooz8-b2qg%3D%3D&ppt=None&ppn=None&ssid=wfp7wnzpcw0000001699497851413&qH=c5d334db81c10595
Infinix X1 Slim Series Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light...,44990.0,4.2,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayNA1 Year Onsite Warranty,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-1035g1-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm1640a65f1e093?pid=COMGEHP5F28TYVZC&lid=LSTCOMGEHP5F28TYVZCNHFA9M&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_13_289&otracker=search&otracker1=search&fm=organic&iid=7c87f40f-6383-4a83-b068-6ee441800e23.COMGEHP5F28TYVZC.SEARCH&ppt=None&ppn=None&ssid=qxxh01gkmo0000001699497852002&qH=c5d334db81c10595,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-1035g1-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/product-reviews/itm1640a65f1e093?pid=COMGEHP5F28TYVZC&lid=LSTCOMGEHP5F28TYVZCNHFA9M&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_13_289&otracker=search&otracker1=search&fm=organic&iid=7c87f40f-6383-4a83-b068-6ee441800e23.COMGEHP5F28TYVZC.SEARCH&ppt=None&ppn=None&ssid=qxxh01gkmo0000001699497852002&qH=c5d334db81c10595
